product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
ORLEANS MODULAR SOFA,ORLEANS MODULAR SOFA,upholstery,Sofas,"Orleans is a small city in the north of France with an unmatched sense of being at home. Encouraged by this feeling, our designs bring to life the ORLEANS Modular Sofa. Upholstered in velvet, this modern sofa provides relaxing moments. Add it to your living room design and you can be sure it will become the centre of attention (and desires).",https://www.brabbu.com/resources/images/products/880/gallery/800x500_2_conjunto3.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_2.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_3.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_4.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_5.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_6.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_1_modulo1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_2_modulo1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_3_modulo1.jpg,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/orleans-modular/sofa,28/04/2023,brabbu
OTTER SOFA,OTTER SOFA,upholstery,Sofas,"





Otters are known for being playful animals, with a high capacity to adapt to the environment. Inspired by the nature of this animal, the OTTER Sofa can adapt to any room and be an integral part of your interior design. Its round shapes transmit both comfort and grandiosity, this orange cotton velvet sofa can be placed in a modern living room or a comfortable home cinema area.




<br>",https://www.brabbu.com/resources/images/products/663/gallery/540x505-3.jpg,https://www.brabbu.com/resources/images/products/663/gallery/2.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-3.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-4.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-5.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-6.jpg,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/otter/sofa,28/04/2023,brabbu
PEARL SOFA,PEARL SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/154/gallery/1.jpg,,,,,,,,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,,https://www.brabbu.com/home/product/upholstery/pearl/sofa,28/04/2023,brabbu
PEARL ROUND THREE SOFA,PEARL ROUND THREE SOFA,upholstery,Sofas,"
				<p>













Pearls are noble stones used in jewellery and interior design. Drawing inspiration from this magnificent colour, PEARL Three Round Sofa is fully upholstered in velvet and will shine like a glistering pearl in any living room setting. This three-seater round velvet sofa will give a regal as well as royal feel to any residential project.

<br></p>			",https://www.brabbu.com/resources/images/products/769/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width



395 cm | 155,51”







































<br>Depth



256 cm | 100,78”























<b></b><div>Height



80 cm | 31,49”</div><div>Seat Height&nbsp;47 cm | 18,50”

</div><div>Seat Depth&nbsp;70 cm | 27,55”

</div><div>Armrest Height&nbsp;65 cm | 25,59”


</div><div>&nbsp;</div><div><br><div><div>MATERIALS</div><div></div>FABRIC&nbsp;Velvet

</div></div><div>FABRIC REFERENCE&nbsp;BB MOSS X Colour 06

</div><div>FOOTER&nbsp;Fully upholstered

</div><div><br></div><div>FABRIC NEEDED&nbsp;32 mts | 1259,84” (Standard width 1,40mts | 55”)

</div>                        ",https://www.brabbu.com/product/upholstery/pearl-round-three/sofa/,28/04/2023,brabbu
PEARL ROUND TWO SOFA,PEARL ROUND TWO SOFA,upholstery,Sofas,"













Pearls are noble stones used in jewellery and interior design. Drawing inspiration from this magnificent colour, PEARL Round Two Sofa is fully upholstered in velvet and will be the centre of attention in any living room setting. Perfectly round, just like a pearl, the two-seater round velvet sofa is perfect for a modern and timeless living room design.

<br>",https://www.brabbu.com/resources/images/products/770/gallery/55.jpg,https://www.brabbu.com/resources/images/products/770/gallery/22.jpg,https://www.brabbu.com/resources/images/products/770/gallery/33.jpg,https://www.brabbu.com/resources/images/products/770/gallery/44.jpg,https://www.brabbu.com/resources/images/products/770/gallery/55.jpg,https://www.brabbu.com/resources/images/products/770/gallery/66.jpg,https://www.brabbu.com/resources/images/products/770/gallery/77.jpg,https://www.brabbu.com/resources/images/products/770/gallery/88.jpg,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/pearl-round-two/sofa,28/04/2023,brabbu
POWEL SOFA,POWEL SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/156/gallery/8.jpg,https://www.brabbu.com/resources/images/products/156/gallery/2.jpg,https://www.brabbu.com/resources/images/products/156/gallery/3.jpg,https://www.brabbu.com/resources/images/products/156/gallery/4.jpg,https://www.brabbu.com/resources/images/products/156/gallery/8.jpg,https://www.brabbu.com/resources/images/products/156/gallery/6.jpg,https://www.brabbu.com/resources/images/products/156/gallery/5.jpg,https://www.brabbu.com/resources/images/products/156/gallery/7.jpg,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/powel/sofa,28/04/2023,brabbu
WALES SOFA,WALES SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/158/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/8_800x500.jpg,,,https://www.youtube.com/embed/gZrXTKtpHyA?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/wales/sofa,28/04/2023,brabbu
WALES II SOFA,WALES II SOFA,upholstery,Sofas,"

",https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-8.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-2.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-3.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-4.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-5.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-6.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-7.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-8.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-9.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-10.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<p>DIMENSIONS</p><p>Width: 320 cm | 125,98""</p><p>Depth: 100 cm | 39,37""</p><p>Height: 80 cm | 31,50""<br></p><p>Seat Height: 42 cm | 16,54""</p><p>Seat Depth: 61 cm | 20,02""</p><p><br></p><p>MATERIALS</p><p>Fabric Chenille - SYCAMORE VI 04</p><p>Footer in the same fabric</p><p>Nails in bronze&nbsp;renaissance</p><p><br></p><p>FABRIC/LEATHER REQUEST</p><p>COM 20 mts | 787,40""</p><p>COL 308 sq ft</p>",https://www.brabbu.com/home/product/upholstery/wales-ii/sofa,28/04/2023,brabbu
WALES ROUND THREE SOFA,WALES ROUND THREE SOFA,upholstery,Sofas,"



















Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES Round 3 Sofa pays tribute to the country’s history. Fully upholstered in velvet, this round three-seater orange velvet sofa is perfect for any contemporary living room. The WALES Round 3-Seater Sofa is the ideal modern contemporary seating for a large area.




















<br>",https://www.brabbu.com/resources/images/products/754/gallery/2_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/2_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/3_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/4_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/5_800x500%2012.26.14.jpg,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/wales-round-three/sofa,28/04/2023,brabbu
WALES ROUND TWO SOFA,WALES ROUND TWO SOFA,upholstery,Sofas,"
				<p>





















Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES ROUND 2 Sofa pays tribute to the country’s history. Fully upholstered in velvet, this curved two seater velvet sofa is perfect for any contemporary living room. The WALES Round 2-Seater Sofa will be the showstopper of your modern contemporary home design.























<br></p>			",https://www.brabbu.com/resources/images/products/755/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width 







323 cm | 127,16”










<br>Depth 

<b>

</b>154 cm | 60,62”&nbsp;<b></b><div>Height 





77,5 cm | 30,51”





<div>Seat Heigh 







51 cm | 20,07”






 

</div><div>Seat Depth 





63 cm | 24,80”

</div><div><div><br></div><div>MATERIALS</div><div>

<b></b>



FABRIC 

Velvet

</div><div>FABRIC REFERENCE 





<b></b>MOSS VIII 13<b></b>

</div><div>FABRIC NEEDED&nbsp;

20 mts | 787,40” (Standard width 1,40mts | 55”)



</div><div>FOOTER&nbsp;Upholstered



</div>

<p></p></div></div>                        ",https://www.brabbu.com/product/upholstery/wales-round-two/sofa/,28/04/2023,brabbu
BORNEO SINGLE SOFA,BORNEO SINGLE SOFA,upholstery,Sofas,"
				<p>



Borneo - the third-largest island in the world - derives its name from the Sanskrit word for 'water'. Inspired by this amazing island, the BORNEO Single Sofa is upholstered in brown velvet, with pinewood legs stained in Wengue Matte. This single 1 seater sofa is ideal for living rooms and reading corners, however, its modern design will stand out wherever it is set.





 






<br></p>			",https://www.brabbu.com/resources/images/products/763/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width











131 cm | 51,57”



























<br>Depth



100 cm | 39,37”













<b></b><div>Height













88 cm | 34,64”

























<div>Seat Height











45 cm | 17,71” 







 





 








 

</div><div>Seat Depth











66 cm | 25,98”



















</div><div>Armrest Height











63 cm | 24,80”













</div><div><div><br></div><div>MATERIALS</div><div></div>

FABRIC 



Velvet



</div><div>FABRIC REFERENCE 







BB MOSS IX Colour 27

</div></div><div>FEET&nbsp;Matte wengue stain.

</div><div><br></div><div>

<div>FABRIC NEEDED



5 mts | 196,85” (Standard width 1,40mts | 55”)








</div></div>                        ",https://www.brabbu.com/product/upholstery/borneo/single-sofa/,28/04/2023,brabbu
MAREE SINGLE SOFA,MAREE SINGLE SOFA,upholstery,Sofas,"
				<p>















The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE Single Sofa portrays that rough landscape softened by the tufted velvet upholstery. This impressive living room single sofa chair gives a modern flair to the classic chesterfield sofa, upholstered in velvet and legs in black matte lacquer.















<br></p>			",https://www.brabbu.com/resources/images/products/752/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width 

134

 cm | 

 

52,75”





<br>Depth 108 cm | 



42,51”



<br>Height 

89

 cm | 

 

35,03”

<div>Seat Heigh 

46&nbsp;cm | 



18,11” 

</div><div>Seat Depth 

70

cm | 



27,55”

</div><div>Armrest Height 

80

cm | 

31,49”



 &nbsp;&nbsp;&nbsp;<br><div><br></div><div>MATERIALS</div><div>

<b></b>



FABRIC 

Velvet

</div><div>FABRIC REFERENCE 



MOSS VIII 13



</div><div>FABRIC NEEDED 



8 mts | 314,96” (Standard width 1,40mts | 55”)



</div><div>LEGS&nbsp;Black matte lacquer

</div>

<p></p></div>                        ",https://www.brabbu.com/product/upholstery/maree/single-sofa/,28/04/2023,brabbu
ANDES 2 SEAT SOFA,ANDES 2 SEAT SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/286/gallery/andes-2-seat-sofa.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,,https://www.brabbu.com/home/product/upholstery/andes/2-seat-sofa,28/04/2023,brabbu
EARTH 2 SEAT SOFA,EARTH 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



The compelling rotation of the Earth around its axis inspired the creation of EARTH 2 Seat Sofa. Upholstered in cotton velvet, this 2 seat sofa with shelter-style arms has a unique hammered brass back with golden polished nailhead trim. It is this velvet 2 seat sofa that will make a statement in modern interior design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/175/gallery/earth-velvet-sofa-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/175/gallery/previews/earth-velvet-sofa-modern-design-2.jpg,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 181 cm | 71,25”<br>Depth 76 cm | 29,92”<br>Height 78 cm | 30,70”<br>Seat Height 44 cm | 17,32”<br>Seat Depth 62 cm | 24,40”<br>Armrest Height 63 cm | 24,80”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS II - colour 12</div><div>BACK AND BASE Glossy hammered brass.</div><div><b></b>NAILS In golden polished.<br>

</div><div><br>FABRIC / LEATHER REQUEST<br>COM 12,5 mts | 492,16” (Standard width 1,40mts | 55”)<br>COL 192,5 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/earth/2-seat-sofa/,28/04/2023,brabbu
IBIS 2 SEAT SOFA,IBIS 2 SEAT SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/176/gallery/7.jpg,https://www.brabbu.com/resources/images/products/176/gallery/2.jpg,https://www.brabbu.com/resources/images/products/176/gallery/3.jpg,https://www.brabbu.com/resources/images/products/176/gallery/4.jpg,https://www.brabbu.com/resources/images/products/176/gallery/5.jpg,https://www.brabbu.com/resources/images/products/176/gallery/6.jpg,https://www.brabbu.com/resources/images/products/176/gallery/7.jpg,https://www.brabbu.com/resources/images/products/176/gallery/8.jpg,https://www.brabbu.com/resources/images/products/176/gallery/9.jpg,https://www.brabbu.com/resources/images/products/176/gallery/10.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/ibis/2-seat-sofa,28/04/2023,brabbu
INCA 2 SEAT SOFA,INCA 2 SEAT SOFA,upholstery,Sofas,"
				<p>





The Inca Empire was a remarkable civilisation known for its brilliantly weaved and coloured clothes. INCA 2 Seat Sofa took inspiration from this compelling culture. Upholstered in cotton velvet and with legs in ebony wood veneer with a glossy varnish, this mid-century modern 2 seat sofa will stand beautifully in a living room set.




<br></p>			",https://www.brabbu.com/resources/images/products/177/gallery/inca-2-seater-sofa-mid-century-modern-design-2.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-4.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 130 cm | 51,18”<br>Depth 87 cm | 34,25”<br>Height 99 cm | 38,97”<br>Seat Height 45 cm | 17,72”<br>Seat Depth 54 cm | 21,26”<br>Armrest Height 53 cm | 20,87”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS IV - colour 3</div><div>LEGS In ebony wood veneer with glossy varnish.</div><div><b></b>NAILS In polished gold.</div><div><br></div><div>FABRIC / LEATHER REQUEST<br>COM 9,5 mts | 374,01” (Standard width 1,40mts | 55”)<br>COL 146,3 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/inca/2-seat-sofa/,28/04/2023,brabbu
